PrintDate,Date,N_ms,Th,Tm,Ts,T1SP,T1inT,TempT1,T1RelayState,T2SP,T2inT,TempT2,T2RelayState,T3SP,T3inT,TempT3,T3RelayState,T4SP,T4inT,TempT4,T4RelayState,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20186478,17,41,54,27.01,27.06,27.06,CHL,29.50,29.44,29.44,HTR,32.00,32.06,32.06,CHL,34.50,34.44,34.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20191980,17,42,0,27.01,27.00,27.00,HTR,29.50,29.44,29.44,HTR,32.00,32.06,32.06,CHL,34.50,34.44,34.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20197480,17,42,5,27.01,27.00,27.00,CHL,29.50,29.44,29.44,HTR,32.00,32.06,32.06,CHL,34.50,34.44,34.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20202982,17,42,12,27.01,27.00,27.00,CHL,29.50,29.44,29.44,HTR,32.00,32.06,32.06,CHL,34.50,34.44,34.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20209336,17,42,17,27.01,27.00,27.00,CHL,29.50,29.44,29.44,HTR,32.00,32.06,32.06,CHL,34.50,34.44,34.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20214836,17,42,23,27.01,27.00,27.00,CHL,29.50,29.44,29.44,HTR,32.00,32.06,32.06,CHL,34.50,34.44,34.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20220339,17,42,28,27.01,27.00,27.00,CHL,29.50,29.44,29.44,HTR,32.00,32.00,32.00,HTR,34.50,34.44,34.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20225838,17,42,34,27.01,27.00,27.00,CHL,29.50,29.44,29.44,HTR,32.00,32.00,32.00,CHL,34.50,34.44,34.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20231335,17,42,39,27.01,27.00,27.00,CHL,29.50,29.44,29.44,HTR,32.00,32.00,32.00,CHL,34.50,34.44,34.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20236836,17,42,45,27.01,27.00,27.00,CHL,29.50,29.50,29.50,CHL,32.00,32.00,32.00,CHL,34.50,34.44,34.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20242335,17,42,50,27.01,27.00,27.00,CHL,29.50,29.50,29.50,CHL,32.00,32.00,32.00,CHL,34.50,34.44,34.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20247832,17,42,56,27.01,27.00,27.00,CHL,29.50,29.50,29.50,CHL,32.00,32.00,32.00,CHL,34.50,34.44,34.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20253333,17,43,1,27.01,27.00,27.00,CHL,29.50,29.50,29.50,CHL,32.00,32.00,32.00,CHL,34.50,34.44,34.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20258829,17,43,7,27.01,27.00,27.00,CHL,29.50,29.50,29.50,CHL,32.00,32.00,32.00,CHL,34.50,34.50,34.50,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20264487,17,43,13,27.01,27.00,27.00,CHL,29.50,29.50,29.50,CHL,32.00,32.00,32.00,CHL,34.50,34.50,34.50,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20270840,17,43,19,27.01,27.00,27.00,CHL,29.50,29.50,29.50,CHL,32.00,32.00,32.00,CHL,34.50,34.50,34.50,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20276334,17,43,24,27.01,26.94,26.94,HTR,29.50,29.50,29.50,CHL,32.00,32.00,32.00,CHL,34.50,34.50,34.50,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20281830,17,43,30,27.01,27.00,27.00,CHL,29.50,29.50,29.50,CHL,32.00,32.00,32.00,CHL,34.50,34.50,34.50,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20287330,17,43,35,27.01,26.94,26.94,HTR,29.50,29.50,29.50,CHL,32.00,32.00,32.00,CHL,34.50,34.56,34.56,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20292828,17,43,41,27.01,26.94,26.94,HTR,29.50,29.50,29.50,CHL,32.00,32.00,32.00,CHL,34.50,34.56,34.56,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20298327,17,43,46,27.01,26.94,26.94,HTR,29.50,29.50,29.50,CHL,32.00,31.94,31.94,HTR,34.50,34.56,34.56,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20303830,17,43,52,27.01,26.94,26.94,HTR,29.50,29.50,29.50,CHL,32.00,31.94,31.94,HTR,34.50,34.56,34.56,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20309329,17,43,57,27.01,26.94,26.94,HTR,29.50,29.50,29.50,CHL,32.00,31.94,31.94,HTR,34.50,34.56,34.56,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20314829,17,44,3,27.01,26.94,26.94,HTR,29.50,29.50,29.50,CHL,32.00,31.94,31.94,HTR,34.50,34.63,34.63,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20320331,17,44,8,27.01,26.94,26.94,HTR,29.50,29.50,29.50,CHL,32.00,31.94,31.94,HTR,34.50,34.63,34.63,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20325841,17,44,15,27.01,27.00,27.00,CHL,29.50,29.50,29.50,CHL,32.00,31.94,31.94,HTR,34.50,34.63,34.63,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20332196,17,44,20,27.01,27.00,27.00,CHL,29.50,29.50,29.50,CHL,32.00,31.94,31.94,HTR,34.50,34.63,34.63,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20337698,17,44,26,27.01,27.00,27.00,CHL,29.50,29.50,29.50,CHL,32.00,31.94,31.94,HTR,34.50,34.63,34.63,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20343197,17,44,31,27.01,27.00,27.00,CHL,29.50,29.50,29.50,CHL,32.00,31.94,31.94,HTR,34.50,34.63,34.63,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20348696,17,44,37,27.01,27.00,27.00,CHL,29.50,29.50,29.50,CHL,32.00,31.94,31.94,HTR,34.50,34.63,34.63,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20354195,17,44,42,27.01,27.00,27.00,CHL,29.50,29.44,29.44,HTR,32.00,31.94,31.94,HTR,34.50,34.63,34.63,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20359698,17,44,48,27.01,27.00,27.00,CHL,29.50,29.44,29.44,HTR,32.00,31.94,31.94,HTR,34.50,34.63,34.63,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20365198,17,44,53,27.01,27.00,27.00,CHL,29.50,29.44,29.44,HTR,32.00,31.94,31.94,HTR,34.50,34.63,34.63,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20370698,17,44,59,27.01,27.00,27.00,CHL,29.50,29.44,29.44,HTR,32.00,31.94,31.94,HTR,34.50,34.63,34.63,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20376201,17,45,4,27.01,27.00,27.00,CHL,29.50,29.44,29.44,HTR,32.00,32.00,32.00,CHL,34.50,34.56,34.56,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20381700,17,45,10,27.01,27.00,27.00,CHL,29.50,29.44,29.44,HTR,32.00,32.00,32.00,CHL,34.50,34.56,34.56,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20387197,17,45,16,27.01,27.00,27.00,CHL,29.50,29.44,29.44,HTR,32.00,32.00,32.00,CHL,34.50,34.56,34.56,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20393554,17,45,21,27.01,27.00,27.00,CHL,29.50,29.44,29.44,HTR,32.00,32.00,32.00,CHL,34.50,34.56,34.56,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20399053,17,45,27,27.01,27.00,27.00,CHL,29.50,29.44,29.44,HTR,32.00,32.00,32.00,CHL,34.50,34.56,34.56,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20404553,17,45,32,27.01,27.00,27.00,CHL,29.50,29.44,29.44,HTR,32.00,32.06,32.06,CHL,34.50,34.56,34.56,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20410058,17,45,38,27.01,27.00,27.00,CHL,29.50,29.44,29.44,HTR,32.00,32.06,32.06,CHL,34.50,34.56,34.56,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20415558,17,45,43,27.01,27.00,27.00,CHL,29.50,29.44,29.44,HTR,32.00,32.06,32.06,CHL,34.50,34.56,34.56,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20421059,17,45,49,27.01,27.00,27.00,CHL,29.50,29.44,29.44,HTR,32.00,32.06,32.06,CHL,34.50,34.56,34.56,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20426559,17,45,54,27.01,27.00,27.00,CHL,29.50,29.44,29.44,HTR,32.00,32.06,32.06,CHL,34.50,34.50,34.50,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20432062,17,46,0,27.01,27.00,27.00,CHL,29.50,29.50,29.50,CHL,32.00,32.06,32.06,CHL,34.50,34.50,34.50,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20437561,17,46,5,27.01,27.00,27.00,CHL,29.50,29.50,29.50,HTR,32.00,32.06,32.06,CHL,34.50,34.50,34.50,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20443056,17,46,11,27.01,27.00,27.00,CHL,29.50,29.50,29.50,HTR,32.00,32.06,32.06,CHL,34.50,34.50,34.50,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20448556,17,46,17,27.01,27.00,27.00,CHL,29.50,29.50,29.50,HTR,32.00,32.06,32.06,CHL,34.50,34.50,34.50,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20454906,17,46,23,27.01,27.00,27.00,CHL,29.50,29.50,29.50,HTR,32.00,32.06,32.06,CHL,34.50,34.44,34.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20460404,17,46,28,27.01,27.00,27.00,CHL,29.50,29.50,29.50,HTR,32.00,32.00,32.00,HTR,34.50,34.44,34.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20465904,17,46,34,27.01,27.00,27.00,CHL,29.50,29.50,29.50,HTR,32.00,32.06,32.06,CHL,34.50,34.44,34.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20471413,17,46,39,27.01,27.00,27.00,CHL,29.50,29.56,29.56,CHL,32.00,32.06,32.06,CHL,34.50,34.44,34.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20476914,17,46,45,27.01,26.94,26.94,HTR,29.50,29.56,29.56,CHL,32.00,32.00,32.00,HTR,34.50,34.44,34.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20482418,17,46,50,27.01,26.94,26.94,HTR,29.50,29.56,29.56,CHL,32.00,32.00,32.00,CHL,34.50,34.44,34.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20487918,17,46,56,27.01,26.94,26.94,HTR,29.50,29.56,29.56,CHL,32.00,32.00,32.00,CHL,34.50,34.44,34.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20493418,17,47,1,27.01,26.94,26.94,HTR,29.50,29.56,29.56,CHL,32.00,32.00,32.00,CHL,34.50,34.44,34.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20498920,17,47,7,27.01,26.94,26.94,HTR,29.50,29.56,29.56,CHL,32.00,32.00,32.00,CHL,34.50,34.44,34.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20504419,17,47,12,27.01,26.94,26.94,HTR,29.50,29.56,29.56,CHL,32.00,32.00,32.00,CHL,34.50,34.44,34.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20509919,17,47,19,27.01,26.94,26.94,HTR,29.50,29.56,29.56,CHL,32.00,32.00,32.00,CHL,34.50,34.44,34.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20516273,17,47,24,27.01,26.94,26.94,HTR,29.50,29.56,29.56,CHL,32.00,32.00,32.00,CHL,34.50,34.44,34.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20521776,17,47,30,27.01,26.94,26.94,HTR,29.50,29.56,29.56,CHL,32.00,32.00,32.00,CHL,34.50,34.44,34.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20527276,17,47,35,27.01,27.00,27.00,CHL,29.50,29.56,29.56,CHL,32.00,32.00,32.00,CHL,34.50,34.44,34.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20532776,17,47,41,27.01,27.00,27.00,CHL,29.50,29.56,29.56,CHL,32.00,32.00,32.00,CHL,34.50,34.44,34.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20538278,17,47,46,27.01,27.00,27.00,CHL,29.50,29.56,29.56,CHL,32.00,32.00,32.00,CHL,34.50,34.44,34.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20543777,17,47,52,27.01,27.00,27.00,CHL,29.50,29.56,29.56,CHL,32.00,32.00,32.00,CHL,34.50,34.44,34.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20549277,17,47,57,27.01,27.00,27.00,CHL,29.50,29.56,29.56,CHL,32.00,31.94,31.94,HTR,34.50,34.50,34.50,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20554799,17,48,3,27.01,27.00,27.00,CHL,29.50,29.56,29.56,CHL,32.00,31.94,31.94,HTR,34.50,34.50,34.50,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20560296,17,48,8,27.01,27.06,27.06,CHL,29.50,29.56,29.56,CHL,32.00,31.94,31.94,HTR,34.50,34.50,34.50,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20565795,17,48,14,27.01,27.06,27.06,CHL,29.50,29.56,29.56,CHL,32.00,31.94,31.94,HTR,34.50,34.50,34.50,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20571299,17,48,20,27.01,27.06,27.06,CHL,29.50,29.56,29.56,CHL,32.00,31.94,31.94,HTR,34.50,34.56,34.56,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20577656,17,48,25,27.01,27.06,27.06,CHL,29.50,29.56,29.56,CHL,32.00,31.94,31.94,HTR,34.50,34.56,34.56,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20583159,17,48,31,27.01,27.06,27.06,CHL,29.50,29.56,29.56,CHL,32.00,31.94,31.94,HTR,34.50,34.56,34.56,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20588662,17,48,36,27.01,27.06,27.06,CHL,29.50,29.56,29.56,CHL,32.00,31.94,31.94,HTR,34.50,34.56,34.56,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20594168,17,48,42,27.01,27.06,27.06,CHL,29.50,29.56,29.56,CHL,32.00,31.94,31.94,HTR,34.50,34.56,34.56,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20599671,17,48,47,27.01,27.06,27.06,CHL,29.50,29.50,29.50,HTR,32.00,31.94,31.94,HTR,34.50,34.56,34.56,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20605173,17,48,53,27.01,27.06,27.06,CHL,29.50,29.50,29.50,CHL,32.00,31.94,31.94,HTR,34.50,34.56,34.56,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20610677,17,48,58,27.01,27.06,27.06,CHL,29.50,29.50,29.50,CHL,32.00,31.94,31.94,HTR,34.50,34.56,34.56,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20616189,17,49,4,27.01,27.06,27.06,CHL,29.50,29.50,29.50,CHL,32.00,31.94,31.94,HTR,34.50,34.56,34.56,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20621689,17,49,9,27.01,27.06,27.06,CHL,29.50,29.50,29.50,CHL,32.00,32.00,32.00,CHL,34.50,34.56,34.56,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20627194,17,49,15,27.01,27.06,27.06,CHL,29.50,29.50,29.50,CHL,32.00,32.00,32.00,CHL,34.50,34.56,34.56,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20632693,17,49,21,27.01,27.00,27.00,HTR,29.50,29.50,29.50,CHL,32.00,32.00,32.00,CHL,34.50,34.56,34.56,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20639046,17,49,27,27.01,27.06,27.06,CHL,29.50,29.50,29.50,CHL,32.00,32.00,32.00,CHL,34.50,34.56,34.56,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20644550,17,49,32,27.01,27.06,27.06,CHL,29.50,29.50,29.50,CHL,32.00,32.00,32.00,CHL,34.50,34.56,34.56,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20650050,17,49,38,27.01,27.06,27.06,CHL,29.50,29.50,29.50,CHL,32.00,32.06,32.06,CHL,34.50,34.56,34.56,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20655552,17,49,43,27.01,27.06,27.06,CHL,29.50,29.44,29.44,HTR,32.00,32.06,32.06,CHL,34.50,34.56,34.56,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20661058,17,49,49,27.01,27.00,27.00,HTR,29.50,29.44,29.44,HTR,32.00,32.06,32.06,CHL,34.50,34.50,34.50,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20666559,17,49,54,27.01,27.06,27.06,CHL,29.50,29.44,29.44,HTR,32.00,32.06,32.06,CHL,34.50,34.50,34.50,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20672060,17,50,0,27.01,27.00,27.00,HTR,29.50,29.44,29.44,HTR,32.00,32.06,32.06,CHL,34.50,34.50,34.50,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20677559,17,50,5,27.01,27.00,27.00,CHL,29.50,29.44,29.44,HTR,32.00,32.06,32.06,CHL,34.50,34.50,34.50,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20683060,17,50,11,27.01,27.00,27.00,CHL,29.50,29.44,29.44,HTR,32.00,32.06,32.06,CHL,34.50,34.50,34.50,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20688686,17,50,16,27.01,27.00,27.00,CHL,29.50,29.44,29.44,HTR,32.00,32.06,32.06,CHL,34.50,34.50,34.50,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20694184,17,50,23,27.01,27.00,27.00,CHL,29.50,29.44,29.44,HTR,32.00,32.06,32.06,CHL,34.50,34.44,34.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20700541,17,50,28,27.01,27.00,27.00,CHL,29.50,29.44,29.44,HTR,32.00,32.06,32.06,CHL,34.50,34.44,34.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20706041,17,50,34,27.01,27.00,27.00,CHL,29.50,29.44,29.44,HTR,32.00,32.06,32.06,CHL,34.50,34.44,34.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20711540,17,50,39,27.01,27.00,27.00,CHL,29.50,29.44,29.44,HTR,32.00,32.06,32.06,CHL,34.50,34.44,34.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20717043,17,50,45,27.01,27.00,27.00,CHL,29.50,29.44,29.44,HTR,32.00,32.06,32.06,CHL,34.50,34.44,34.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20722543,17,50,50,27.01,27.00,27.00,CHL,29.50,29.44,29.44,HTR,32.00,32.00,32.00,HTR,34.50,34.44,34.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20728042,17,50,56,27.01,27.00,27.00,CHL,29.50,29.44,29.44,HTR,32.00,32.00,32.00,CHL,34.50,34.44,34.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20733543,17,51,1,27.01,27.00,27.00,CHL,29.50,29.50,29.50,CHL,32.00,32.00,32.00,CHL,34.50,34.44,34.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20739041,17,51,7,27.01,27.00,27.00,CHL,29.50,29.50,29.50,CHL,32.00,32.00,32.00,CHL,34.50,34.44,34.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20744537,17,51,12,27.01,27.00,27.00,CHL,29.50,29.50,29.50,CHL,32.00,32.00,32.00,CHL,34.50,34.44,34.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20750032,17,51,18,27.01,27.00,27.00,CHL,29.50,29.50,29.50,CHL,32.00,32.00,32.00,CHL,34.50,34.44,34.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20755675,17,51,24,27.01,27.00,27.00,CHL,29.50,29.50,29.50,CHL,32.00,32.00,32.00,CHL,34.50,34.44,34.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20762025,17,51,30,27.01,27.00,27.00,CHL,29.50,29.50,29.50,CHL,32.00,32.00,32.00,CHL,34.50,34.44,34.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20767522,17,51,35,27.01,27.00,27.00,CHL,29.50,29.50,29.50,CHL,32.00,32.00,32.00,CHL,34.50,34.44,34.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20773022,17,51,41,27.01,27.00,27.00,CHL,29.50,29.50,29.50,CHL,32.00,32.00,32.00,CHL,34.50,34.44,34.44,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20778519,17,51,46,27.01,27.00,27.00,CHL,29.50,29.50,29.50,CHL,32.00,32.00,32.00,CHL,34.50,34.50,34.50,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20784017,17,51,52,27.01,27.00,27.00,CHL,29.50,29.50,29.50,CHL,32.00,31.94,31.94,HTR,34.50,34.50,34.50,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20789517,17,51,57,27.01,26.94,26.94,HTR,29.50,29.50,29.50,CHL,32.00,31.94,31.94,HTR,34.50,34.50,34.50,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20795015,17,52,3,27.01,26.94,26.94,HTR,29.50,29.50,29.50,CHL,32.00,31.94,31.94,HTR,34.50,34.50,34.50,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20800512,17,52,8,27.01,26.94,26.94,HTR,29.50,29.50,29.50,CHL,32.00,31.94,31.94,HTR,34.50,34.50,34.50,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20806011,17,52,14,27.01,26.94,26.94,HTR,29.50,29.50,29.50,CHL,32.00,31.94,31.94,HTR,34.50,34.56,34.56,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20811511,17,52,19,27.01,26.94,26.94,HTR,29.50,29.50,29.50,CHL,32.00,31.94,31.94,HTR,34.50,34.56,34.56,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20817011,17,52,26,27.01,26.94,26.94,HTR,29.50,29.50,29.50,CHL,32.00,31.94,31.94,HTR,34.50,34.56,34.56,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20823369,17,52,31,27.01,26.94,26.94,HTR,29.50,29.50,29.50,CHL,32.00,31.94,31.94,HTR,34.50,34.56,34.56,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20829031,17,52,37,27.01,26.94,26.94,HTR,29.50,29.50,29.50,CHL,32.00,31.94,31.94,HTR,34.50,34.56,34.56,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20834531,17,52,42,27.01,26.94,26.94,HTR,29.50,29.50,29.50,CHL,32.00,31.94,31.94,HTR,34.50,34.56,34.56,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20840035,17,52,48,27.01,27.00,27.00,CHL,29.50,29.50,29.50,CHL,32.00,31.94,31.94,HTR,34.50,34.56,34.56,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20845536,17,52,53,27.01,27.00,27.00,CHL,29.50,29.50,29.50,CHL,32.00,31.94,31.94,HTR,34.50,34.56,34.56,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20851034,17,52,59,27.01,27.00,27.00,CHL,29.50,29.44,29.44,HTR,32.00,32.00,32.00,CHL,34.50,34.56,34.56,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20856538,17,53,4,27.01,27.00,27.00,CHL,29.50,29.44,29.44,HTR,32.00,32.00,32.00,CHL,34.50,34.56,34.56,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20862035,17,53,10,27.01,27.00,27.00,CHL,29.50,29.44,29.44,HTR,32.00,32.00,32.00,CHL,34.50,34.56,34.56,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20867534,17,53,15,27.01,27.00,27.00,CHL,29.50,29.44,29.44,HTR,32.00,32.00,32.00,CHL,34.50,34.50,34.50,HTR,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20873035,17,53,21,27.01,27.06,27.06,CHL,29.50,29.44,29.44,HTR,32.00,32.00,32.00,CHL,34.50,34.50,34.50,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20878534,17,53,27,27.01,27.06,27.06,CHL,29.50,29.44,29.44,HTR,32.00,32.00,32.00,CHL,34.50,34.50,34.50,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20884886,17,53,33,27.01,27.06,27.06,CHL,29.50,29.44,29.44,HTR,32.00,32.00,32.00,CHL,34.50,34.50,34.50,CHL,
2019-01-27_IUI_NickCBASS_ramp1_1-4,2019_January_27,20890400,17,53,38,27.01,27.06,27.06,CHL,29.50,29.44,29.44,HTR,32.00,32.00,32.00,CHL,34.50,34.50,34.50,CHL,
