Tank,Temp,Date
AQUA_226_TEMPERATURE_2,27.5,2019-02-02 09:32:08
AQUA_226_TEMPERATURE_2,27.9,2019-02-02 10:13:28
AQUA_226_TEMPERATURE_2,27.8,2019-02-02 11:36:01
AQUA_226_TEMPERATURE_2,27.5,2019-02-02 12:58:35
AQUA_226_TEMPERATURE_2,27.2,2019-02-02 13:40:06
AQUA_226_TEMPERATURE_2,27,2019-02-02 15:03:13
AQUA_226_TEMPERATURE_2,27.2,2019-02-02 17:08:09
AQUA_226_TEMPERATURE_2,27.3,2019-02-02 17:49:46
AQUA_226_TEMPERATURE_2,27.5,2019-02-02 19:12:59
AQUA_226_TEMPERATURE_2,27.1,2019-02-02 19:54:36
AQUA_226_TEMPERATURE_2,27,2019-02-02 20:36:47
AQUA_226_TEMPERATURE_2,27.2,2019-02-02 21:18:52
AQUA_226_TEMPERATURE_2,27.3,2019-02-02 22:00:57
AQUA_226_TEMPERATURE_2,27.1,2019-02-02 22:43:08
AQUA_226_TEMPERATURE_2,26.9,2019-02-03 00:50:03
AQUA_226_TEMPERATURE_2,27,2019-02-03 02:14:41
AQUA_226_TEMPERATURE_2,26.9,2019-02-03 02:57:04
AQUA_226_TEMPERATURE_2,26.7,2019-02-03 03:39:26
AQUA_226_TEMPERATURE_2,26.6,2019-02-03 04:21:42
AQUA_226_TEMPERATURE_2,26.7,2019-02-03 05:03:47
AQUA_226_TEMPERATURE_2,26.6,2019-02-03 05:46:04
AQUA_226_TEMPERATURE_2,26.9,2019-02-03 07:10:25
AQUA_226_TEMPERATURE_2,27,2019-02-03 07:52:25
AQUA_226_TEMPERATURE_2,27.5,2019-02-03 08:34:07
AQUA_226_TEMPERATURE_2,27.1,2019-02-03 09:15:32
AQUA_226_TEMPERATURE_2,27.1,2019-02-03 10:06:36
AQUA_226_TEMPERATURE_2,22.9,2019-02-03 14:40:35
AQUA_226_TEMPERATURE_2,22.5,2019-02-03 15:22:00
AQUA_226_TEMPERATURE_2,21.8,2019-02-03 16:03:31
AQUA_226_TEMPERATURE_2,21.4,2019-02-03 16:45:08
AQUA_226_TEMPERATURE_2,21,2019-02-03 17:26:50
AQUA_226_TEMPERATURE_2,20.5,2019-02-03 18:08:31
AQUA_226_TEMPERATURE_2,20.1,2019-02-03 18:50:25
AQUA_226_TEMPERATURE_2,19.6,2019-02-03 19:32:18
AQUA_226_TEMPERATURE_2,19.2,2019-02-03 20:14:07
AQUA_226_TEMPERATURE_2,19,2019-02-03 20:56:06
AQUA_226_TEMPERATURE_2,18.6,2019-02-03 21:38:17
AQUA_226_TEMPERATURE_2,18.5,2019-02-03 22:20:33
AQUA_226_TEMPERATURE_2,18.1,2019-02-03 23:02:38
AQUA_226_TEMPERATURE_2,17.8,2019-02-03 23:44:49
AQUA_226_TEMPERATURE_2,17.6,2019-02-04 00:26:54
AQUA_226_TEMPERATURE_2,17.3,2019-02-04 01:08:59
AQUA_226_TEMPERATURE_2,17.2,2019-02-04 01:51:10
AQUA_226_TEMPERATURE_2,17.1,2019-02-04 02:33:26
AQUA_226_TEMPERATURE_2,16.9,2019-02-04 03:15:43
AQUA_226_TEMPERATURE_2,16.8,2019-02-04 03:57:59
AQUA_226_TEMPERATURE_2,16.6,2019-02-04 04:40:21
AQUA_226_TEMPERATURE_2,16.7,2019-02-04 05:22:55
AQUA_226_TEMPERATURE_2,16.5,2019-02-04 06:05:28
AQUA_226_TEMPERATURE_2,16.9,2019-02-04 08:12:08
AQUA_226_TEMPERATURE_2,17.5,2019-02-04 08:53:28
AQUA_226_TEMPERATURE_2,18.3,2019-02-04 09:34:25
AQUA_226_TEMPERATURE_2,19.2,2019-02-04 10:15:27
AQUA_226_TEMPERATURE_2,19.8,2019-02-04 10:56:41
AQUA_226_TEMPERATURE_2,20.5,2019-02-04 11:38:01
AQUA_226_TEMPERATURE_2,20.7,2019-02-04 12:19:37
AQUA_226_TEMPERATURE_2,21,2019-02-04 13:01:08
AQUA_226_TEMPERATURE_2,21.3,2019-02-04 13:42:39
AQUA_226_TEMPERATURE_2,21.7,2019-02-04 14:39:31
AQUA_227_TEMPERATURE_2,22.1,2019-01-18 11:51:11
AQUA_227_TEMPERATURE_2,25.9,2019-01-18 12:35:27
AQUA_227_TEMPERATURE_2,27.2,2019-01-18 13:18:40
AQUA_227_TEMPERATURE_2,27.5,2019-01-18 14:03:08
AQUA_227_TEMPERATURE_2,27.8,2019-01-18 14:47:58
AQUA_227_TEMPERATURE_2,27,2019-01-18 15:33:51
AQUA_227_TEMPERATURE_2,25,2019-01-18 16:18:40
AQUA_227_TEMPERATURE_2,24.7,2019-01-18 17:04:10
AQUA_227_TEMPERATURE_2,24.6,2019-01-18 17:48:04
AQUA_227_TEMPERATURE_2,24.4,2019-01-18 19:16:58
AQUA_227_TEMPERATURE_2,24.5,2019-01-18 20:06:55
AQUA_227_TEMPERATURE_2,24.3,2019-01-18 20:51:00
AQUA_227_TEMPERATURE_2,24.4,2019-01-18 21:34:59
AQUA_227_TEMPERATURE_2,24.3,2019-01-19 01:58:23
AQUA_227_TEMPERATURE_2,24.4,2019-01-19 04:50:48
AQUA_227_TEMPERATURE_2,24.5,2019-01-19 06:17:14
AQUA_227_TEMPERATURE_2,24.4,2019-01-19 07:00:33
AQUA_227_TEMPERATURE_2,24.1,2019-01-19 07:44:04
AQUA_227_TEMPERATURE_2,24.8,2019-01-19 09:07:57
AQUA_227_TEMPERATURE_2,27.3,2019-01-19 09:49:28
AQUA_227_TEMPERATURE_2,27.2,2019-01-19 09:52:47
AQUA_227_TEMPERATURE_2,28.3,2019-01-19 10:34:06
AQUA_227_TEMPERATURE_2,28.4,2019-01-19 11:15:43
AQUA_227_TEMPERATURE_2,28.5,2019-01-19 11:58:11
AQUA_227_TEMPERATURE_2,28.8,2019-01-19 12:40:22
AQUA_227_TEMPERATURE_2,27.7,2019-01-19 14:04:49
AQUA_227_TEMPERATURE_2,27.4,2019-01-19 14:47:11
AQUA_227_TEMPERATURE_2,27.2,2019-01-19 15:29:27
AQUA_227_TEMPERATURE_2,27.3,2019-01-19 16:11:44
AQUA_227_TEMPERATURE_2,27.5,2019-01-19 17:36:51
AQUA_227_TEMPERATURE_2,27.4,2019-01-19 18:19:41
AQUA_227_TEMPERATURE_2,27.5,2019-01-19 19:02:49
AQUA_227_TEMPERATURE_2,27.6,2019-01-19 19:46:08
AQUA_227_TEMPERATURE_2,27.4,2019-01-19 20:29:39
AQUA_227_TEMPERATURE_2,27.5,2019-01-19 21:13:09
AQUA_227_TEMPERATURE_2,27.2,2019-01-19 21:56:22
AQUA_227_TEMPERATURE_2,27.4,2019-01-19 22:39:41
AQUA_227_TEMPERATURE_2,27.3,2019-01-19 23:23:06
AQUA_227_TEMPERATURE_2,27.4,2019-01-20 00:06:42
AQUA_227_TEMPERATURE_2,27.1,2019-01-20 00:50:07
AQUA_227_TEMPERATURE_2,27.3,2019-01-20 02:59:41
AQUA_227_TEMPERATURE_2,27.2,2019-01-20 03:42:14
AQUA_227_TEMPERATURE_2,27.3,2019-01-20 04:24:53
AQUA_227_TEMPERATURE_2,27.4,2019-01-20 05:07:38
AQUA_227_TEMPERATURE_2,27.2,2019-01-20 05:50:17
AQUA_227_TEMPERATURE_2,26.9,2019-01-20 07:15:13
AQUA_227_TEMPERATURE_2,26.8,2019-01-20 07:57:12
AQUA_227_TEMPERATURE_2,26.9,2019-01-20 08:38:49
AQUA_227_TEMPERATURE_2,27.5,2019-01-20 09:20:05
AQUA_227_TEMPERATURE_2,27.6,2019-01-20 10:01:13
AQUA_227_TEMPERATURE_2,27.3,2019-01-20 10:42:16
AQUA_227_TEMPERATURE_2,26.8,2019-01-20 11:23:18
AQUA_227_TEMPERATURE_2,26.7,2019-01-20 12:04:26
AQUA_227_TEMPERATURE_2,27,2019-01-20 12:45:29
AQUA_227_TEMPERATURE_2,27.2,2019-01-20 14:06:14
AQUA_227_TEMPERATURE_2,27.2,2019-01-20 16:48:10
AQUA_227_TEMPERATURE_2,27.4,2019-01-20 16:49:29
AQUA_227_TEMPERATURE_2,27.2,2019-01-20 17:30:43
AQUA_227_TEMPERATURE_2,26.8,2019-01-20 18:11:56
AQUA_227_TEMPERATURE_2,26.7,2019-01-20 18:53:10
AQUA_227_TEMPERATURE_2,26.6,2019-01-20 20:16:01
AQUA_227_TEMPERATURE_2,26.8,2019-01-20 20:57:43
AQUA_227_TEMPERATURE_2,26.9,2019-01-20 21:39:31
AQUA_227_TEMPERATURE_2,26.8,2019-01-20 22:21:25
AQUA_227_TEMPERATURE_2,26.9,2019-01-20 23:03:25
AQUA_227_TEMPERATURE_2,27,2019-01-21 00:27:46
AQUA_227_TEMPERATURE_2,27.1,2019-01-21 01:52:02
AQUA_227_TEMPERATURE_2,27,2019-01-21 02:34:13
AQUA_227_TEMPERATURE_2,27.1,2019-01-21 03:58:12
AQUA_227_TEMPERATURE_2,27,2019-01-21 04:40:11
AQUA_227_TEMPERATURE_2,26.9,2019-01-21 05:22:16
AQUA_227_TEMPERATURE_2,26.8,2019-01-21 06:04:10
AQUA_227_TEMPERATURE_2,26.5,2019-01-21 07:27:57
AQUA_227_TEMPERATURE_2,26.6,2019-01-21 08:51:45
AQUA_227_TEMPERATURE_2,27.2,2019-01-21 12:43:01
AQUA_227_TEMPERATURE_2,27.5,2019-01-21 14:53:49
AQUA_227_TEMPERATURE_2,27.6,2019-01-21 15:35:15
AQUA_227_TEMPERATURE_2,27.7,2019-01-21 16:58:34
AQUA_227_TEMPERATURE_2,28,2019-01-21 17:40:16
AQUA_227_TEMPERATURE_2,27.8,2019-01-21 18:22:04
AQUA_227_TEMPERATURE_2,27.6,2019-01-21 19:03:52
AQUA_227_TEMPERATURE_2,27.5,2019-01-21 20:27:34
AQUA_227_TEMPERATURE_2,27.3,2019-01-21 21:09:16
AQUA_227_TEMPERATURE_2,27,2019-01-21 21:51:04
AQUA_227_TEMPERATURE_2,27.2,2019-01-21 22:32:58
AQUA_227_TEMPERATURE_2,27,2019-01-21 23:15:09
AQUA_227_TEMPERATURE_2,27.1,2019-01-21 23:57:20
AQUA_227_TEMPERATURE_2,27,2019-01-22 00:39:48
AQUA_227_TEMPERATURE_2,27.2,2019-01-22 01:22:04
AQUA_227_TEMPERATURE_2,27.3,2019-01-22 02:45:57
AQUA_227_TEMPERATURE_2,27,2019-01-22 03:27:45
AQUA_227_TEMPERATURE_2,27.1,2019-01-22 04:09:33
AQUA_227_TEMPERATURE_2,27.3,2019-01-22 04:51:15
AQUA_227_TEMPERATURE_2,27.1,2019-01-22 07:08:58
AQUA_227_TEMPERATURE_2,27.6,2019-01-22 09:31:48
AQUA_227_TEMPERATURE_2,28.2,2019-01-22 10:12:45
AQUA_227_TEMPERATURE_2,27.5,2019-01-22 10:53:30
AQUA_227_TEMPERATURE_2,27.3,2019-01-22 11:34:21
AQUA_227_TEMPERATURE_2,27,2019-01-22 12:15:18
AQUA_227_TEMPERATURE_2,27.5,2019-01-22 12:56:32
AQUA_227_TEMPERATURE_2,27.6,2019-01-22 13:37:58
AQUA_227_TEMPERATURE_2,27.7,2019-01-22 16:24:58
AQUA_227_TEMPERATURE_2,27.9,2019-01-22 17:06:46
AQUA_227_TEMPERATURE_2,27.7,2019-01-22 17:48:46
AQUA_227_TEMPERATURE_2,27.6,2019-01-22 18:30:22
AQUA_227_TEMPERATURE_2,27.3,2019-01-22 19:12:27
AQUA_227_TEMPERATURE_2,27.6,2019-01-22 19:54:21
AQUA_227_TEMPERATURE_2,27.5,2019-01-22 20:36:15
AQUA_227_TEMPERATURE_2,27.4,2019-01-22 22:42:58
AQUA_227_TEMPERATURE_2,27.6,2019-01-22 23:25:38
AQUA_227_TEMPERATURE_2,27.5,2019-01-23 00:08:28
AQUA_227_TEMPERATURE_2,27.3,2019-01-23 01:34:09
AQUA_227_TEMPERATURE_2,27.4,2019-01-23 03:42:35
AQUA_227_TEMPERATURE_2,27.3,2019-01-23 04:25:20
AQUA_227_TEMPERATURE_2,27.1,2019-01-23 06:34:20
AQUA_227_TEMPERATURE_2,26.9,2019-01-23 07:17:39
AQUA_227_TEMPERATURE_2,26.6,2019-01-23 08:00:53
AQUA_227_TEMPERATURE_2,26.7,2019-01-23 08:44:00
AQUA_227_TEMPERATURE_2,26.8,2019-01-23 09:26:56
AQUA_227_TEMPERATURE_2,27.7,2019-01-23 15:25:19
AQUA_227_TEMPERATURE_2,27.8,2019-01-23 16:07:24
AQUA_227_TEMPERATURE_2,27.1,2019-01-23 16:49:29
AQUA_227_TEMPERATURE_2,27,2019-01-23 17:31:40
AQUA_227_TEMPERATURE_2,27.1,2019-01-23 18:56:30
AQUA_227_TEMPERATURE_2,27,2019-01-23 19:38:58
AQUA_227_TEMPERATURE_2,27.2,2019-01-23 20:21:31
AQUA_227_TEMPERATURE_2,27.1,2019-01-23 21:04:27
AQUA_227_TEMPERATURE_2,27,2019-01-23 21:47:23
AQUA_227_TEMPERATURE_2,26.9,2019-01-23 22:30:14
AQUA_227_TEMPERATURE_2,27,2019-01-23 23:13:16
AQUA_227_TEMPERATURE_2,27.2,2019-01-24 00:38:57
AQUA_227_TEMPERATURE_2,27.1,2019-01-24 01:21:48
AQUA_227_TEMPERATURE_2,27.3,2019-01-24 02:04:33
AQUA_227_TEMPERATURE_2,27.1,2019-01-24 02:47:17
AQUA_227_TEMPERATURE_2,27.2,2019-01-24 03:29:51
AQUA_227_TEMPERATURE_2,27.1,2019-01-24 04:12:19
AQUA_227_TEMPERATURE_2,27.3,2019-01-24 04:54:30
AQUA_227_TEMPERATURE_2,27.2,2019-01-24 06:18:51
AQUA_227_TEMPERATURE_2,27.1,2019-01-24 07:01:13
AQUA_227_TEMPERATURE_2,27.2,2019-01-24 07:43:19
AQUA_227_TEMPERATURE_2,27.5,2019-01-24 08:25:24
AQUA_227_TEMPERATURE_2,27.1,2019-01-24 09:07:17
AQUA_227_TEMPERATURE_2,27.6,2019-01-24 09:49:11
AQUA_227_TEMPERATURE_2,27.4,2019-01-24 11:12:30
AQUA_227_TEMPERATURE_2,27.3,2019-01-24 11:54:18
AQUA_227_TEMPERATURE_2,27.4,2019-01-24 12:36:18
AQUA_227_TEMPERATURE_2,27.3,2019-01-24 13:18:05
AQUA_227_TEMPERATURE_2,27.1,2019-01-24 14:00:11
AQUA_227_TEMPERATURE_2,27.2,2019-01-24 15:24:26
AQUA_227_TEMPERATURE_2,27.3,2019-01-24 16:06:09
AQUA_227_TEMPERATURE_2,27.4,2019-01-24 16:47:45
AQUA_227_TEMPERATURE_2,27.2,2019-01-24 17:29:16
AQUA_227_TEMPERATURE_2,27.3,2019-01-24 18:10:42
AQUA_227_TEMPERATURE_2,27.4,2019-01-24 18:52:07
AQUA_227_TEMPERATURE_2,27.2,2019-01-24 19:33:32
AQUA_227_TEMPERATURE_2,27.4,2019-01-24 20:14:40
AQUA_227_TEMPERATURE_2,27.3,2019-01-24 20:55:49
AQUA_227_TEMPERATURE_2,27.2,2019-01-24 21:36:45
AQUA_227_TEMPERATURE_2,27.1,2019-01-24 22:18:05
AQUA_227_TEMPERATURE_2,26.7,2019-01-24 22:59:47
AQUA_227_TEMPERATURE_2,26.8,2019-01-25 00:23:23
AQUA_227_TEMPERATURE_2,26.7,2019-01-25 01:05:11
AQUA_227_TEMPERATURE_2,26.8,2019-01-25 01:46:59
AQUA_227_TEMPERATURE_2,26.9,2019-01-25 04:34:34
AQUA_227_TEMPERATURE_2,26.6,2019-01-25 05:16:39
AQUA_227_TEMPERATURE_2,26.3,2019-01-25 05:58:50
AQUA_227_TEMPERATURE_2,26.5,2019-01-25 06:41:01
AQUA_227_TEMPERATURE_2,26.6,2019-01-25 08:05:39
AQUA_227_TEMPERATURE_2,26.4,2019-01-25 08:47:38
AQUA_227_TEMPERATURE_2,26.5,2019-01-25 09:29:32
AQUA_227_TEMPERATURE_2,26.4,2019-01-25 10:20:26
AQUA_227_TEMPERATURE_2,26.7,2019-01-25 11:02:03
AQUA_227_TEMPERATURE_2,26.8,2019-01-25 11:43:40
AQUA_227_TEMPERATURE_2,27.1,2019-01-25 13:07:04
AQUA_227_TEMPERATURE_2,27,2019-01-25 13:48:52
AQUA_227_TEMPERATURE_2,27.3,2019-01-25 15:12:34
AQUA_227_TEMPERATURE_2,27.5,2019-01-25 15:54:22
AQUA_227_TEMPERATURE_2,27.2,2019-01-25 16:36:10
AQUA_227_TEMPERATURE_2,27.1,2019-01-25 17:59:23
AQUA_227_TEMPERATURE_2,27.3,2019-01-25 18:40:43
AQUA_227_TEMPERATURE_2,27.1,2019-01-25 19:22:08
AQUA_227_TEMPERATURE_2,27.2,2019-01-25 20:03:39
AQUA_227_TEMPERATURE_2,27,2019-01-25 21:28:23
AQUA_227_TEMPERATURE_2,27.2,2019-01-25 22:10:00
AQUA_227_TEMPERATURE_2,26.8,2019-01-25 23:33:30
AQUA_227_TEMPERATURE_2,27.1,2019-01-26 00:15:07
AQUA_227_TEMPERATURE_2,27,2019-01-26 00:56:44
AQUA_227_TEMPERATURE_2,27.3,2019-01-26 01:38:20
AQUA_227_TEMPERATURE_2,27.1,2019-01-26 02:19:51
AQUA_227_TEMPERATURE_2,27,2019-01-26 03:01:28
AQUA_227_TEMPERATURE_2,27.3,2019-01-26 03:43:05
AQUA_227_TEMPERATURE_2,27.1,2019-01-26 04:24:41
AQUA_227_TEMPERATURE_2,27.3,2019-01-26 05:47:55
AQUA_227_TEMPERATURE_2,27.2,2019-01-26 07:10:45
AQUA_227_TEMPERATURE_2,27.1,2019-01-26 07:52:16
AQUA_227_TEMPERATURE_2,26.8,2019-01-26 10:51:53
AQUA_227_TEMPERATURE_2,27,2019-01-26 11:33:18
AQUA_227_TEMPERATURE_2,27.2,2019-01-26 12:14:44
AQUA_227_TEMPERATURE_2,27.3,2019-01-26 13:37:17
AQUA_227_TEMPERATURE_2,27.5,2019-01-26 14:18:37
AQUA_227_TEMPERATURE_2,27.6,2019-01-26 14:59:51
AQUA_227_TEMPERATURE_2,27.5,2019-01-26 19:37:45
AQUA_227_TEMPERATURE_2,27.6,2019-01-26 22:12:20
AQUA_227_TEMPERATURE_2,27.5,2019-01-26 23:29:13
AQUA_227_TEMPERATURE_2,27.2,2019-01-27 01:33:23
AQUA_227_TEMPERATURE_2,27.3,2019-01-27 02:11:06
AQUA_227_TEMPERATURE_2,27.2,2019-01-27 02:47:36
AQUA_227_TEMPERATURE_2,27.4,2019-01-27 03:25:25
AQUA_227_TEMPERATURE_2,27.3,2019-01-27 04:03:09
AQUA_227_TEMPERATURE_2,27.1,2019-01-27 04:39:44
AQUA_227_TEMPERATURE_2,27.2,2019-01-27 05:14:54
AQUA_227_TEMPERATURE_2,27.3,2019-01-27 05:51:35
AQUA_227_TEMPERATURE_2,27.1,2019-01-27 06:28:15
AQUA_227_TEMPERATURE_2,27,2019-01-27 07:04:56
AQUA_227_TEMPERATURE_2,26.9,2019-01-27 07:42:51
AQUA_227_TEMPERATURE_2,27.2,2019-01-27 08:20:52
AQUA_227_TEMPERATURE_2,27.3,2019-01-27 08:58:52
AQUA_227_TEMPERATURE_2,27.2,2019-01-27 09:36:47
AQUA_227_TEMPERATURE_2,26.9,2019-01-27 12:18:01
AQUA_227_TEMPERATURE_2,26.8,2019-01-27 12:54:36
AQUA_227_TEMPERATURE_2,27.1,2019-01-27 13:32:37
AQUA_227_TEMPERATURE_2,27.2,2019-01-27 14:09:17
AQUA_227_TEMPERATURE_2,27.2,2019-01-27 17:47:18
AQUA_227_TEMPERATURE_2,27,2019-01-27 17:59:41
AQUA_227_TEMPERATURE_2,26.9,2019-01-27 18:40:49
AQUA_227_TEMPERATURE_2,27,2019-01-27 20:03:11
AQUA_227_TEMPERATURE_2,27.1,2019-01-27 20:44:19
AQUA_227_TEMPERATURE_2,26.9,2019-01-27 21:25:33
AQUA_227_TEMPERATURE_2,27.1,2019-01-27 22:06:47
AQUA_227_TEMPERATURE_2,26.9,2019-01-27 22:48:01
AQUA_227_TEMPERATURE_2,27,2019-01-27 23:29:20
AQUA_227_TEMPERATURE_2,26.9,2019-01-28 00:10:40
AQUA_227_TEMPERATURE_2,26.8,2019-01-28 01:33:30
AQUA_227_TEMPERATURE_2,26.7,2019-01-28 02:14:56
AQUA_227_TEMPERATURE_2,26.8,2019-01-28 02:56:15
AQUA_227_TEMPERATURE_2,26.9,2019-01-28 04:19:17
AQUA_227_TEMPERATURE_2,27,2019-01-28 05:00:54
AQUA_227_TEMPERATURE_2,27.1,2019-01-28 05:42:30
AQUA_227_TEMPERATURE_2,27,2019-01-28 06:24:07
AQUA_227_TEMPERATURE_2,27.2,2019-01-28 07:05:43
AQUA_227_TEMPERATURE_2,27.1,2019-01-28 07:47:14
AQUA_227_TEMPERATURE_2,27,2019-01-28 09:09:48
AQUA_227_TEMPERATURE_2,27.1,2019-01-28 09:51:02
AQUA_227_TEMPERATURE_2,27,2019-01-28 11:13:41
AQUA_227_TEMPERATURE_2,27.1,2019-01-28 11:55:06
AQUA_227_TEMPERATURE_2,27,2019-01-28 12:36:37
AQUA_227_TEMPERATURE_2,27.3,2019-01-28 13:18:02
AQUA_227_TEMPERATURE_2,27.2,2019-01-28 15:05:32
AQUA_227_TEMPERATURE_2,27.3,2019-01-28 15:46:51
AQUA_227_TEMPERATURE_2,27.2,2019-01-28 16:28:28
AQUA_227_TEMPERATURE_2,27.3,2019-01-28 17:51:07
AQUA_227_TEMPERATURE_2,27.2,2019-01-28 19:13:58
AQUA_227_TEMPERATURE_2,27.3,2019-01-28 19:55:23
AQUA_227_TEMPERATURE_2,27.4,2019-01-28 20:36:48
AQUA_227_TEMPERATURE_2,27.2,2019-01-28 21:18:36
AQUA_227_TEMPERATURE_2,27,2019-01-28 22:00:19
AQUA_227_TEMPERATURE_2,27.2,2019-01-28 22:42:01
AQUA_227_TEMPERATURE_2,27,2019-01-28 23:23:49
AQUA_227_TEMPERATURE_2,27.2,2019-01-29 00:47:36
AQUA_227_TEMPERATURE_2,27.1,2019-01-29 02:11:29
AQUA_227_TEMPERATURE_2,26.9,2019-01-29 04:17:33
AQUA_227_TEMPERATURE_2,26.8,2019-01-29 04:59:32
AQUA_227_TEMPERATURE_2,27,2019-01-29 05:41:32
AQUA_227_TEMPERATURE_2,26.9,2019-01-29 07:05:48
AQUA_227_TEMPERATURE_2,26.8,2019-01-29 07:47:36
AQUA_227_TEMPERATURE_2,27.1,2019-01-29 08:29:01
AQUA_227_TEMPERATURE_2,27,2019-01-29 10:00:52
AQUA_227_TEMPERATURE_2,26.8,2019-01-29 10:58:18
AQUA_227_TEMPERATURE_2,27.1,2019-01-29 11:40:00
AQUA_227_TEMPERATURE_2,27.6,2019-01-29 12:21:43
AQUA_227_TEMPERATURE_2,27.2,2019-01-29 13:03:31
AQUA_227_TEMPERATURE_2,27.3,2019-01-29 14:26:50
AQUA_227_TEMPERATURE_2,27.1,2019-01-29 15:50:20
AQUA_227_TEMPERATURE_2,27.2,2019-01-29 16:32:08
AQUA_227_TEMPERATURE_2,27.3,2019-01-29 17:14:08
AQUA_227_TEMPERATURE_2,27.1,2019-01-29 17:56:01
AQUA_227_TEMPERATURE_2,27.2,2019-01-29 18:38:01
AQUA_227_TEMPERATURE_2,27.1,2019-01-29 23:37:28
AQUA_227_TEMPERATURE_2,27.2,2019-01-30 00:17:20
AQUA_227_TEMPERATURE_2,27.3,2019-01-30 01:41:13
AQUA_227_TEMPERATURE_2,27.4,2019-01-30 02:23:24
AQUA_227_TEMPERATURE_2,27.1,2019-01-30 03:05:35
AQUA_227_TEMPERATURE_2,27.3,2019-01-30 03:47:45
AQUA_227_TEMPERATURE_2,27.2,2019-01-30 04:29:50
AQUA_227_TEMPERATURE_2,27.3,2019-01-30 05:12:01
AQUA_227_TEMPERATURE_2,27.2,2019-01-30 06:36:28
AQUA_227_TEMPERATURE_2,27.1,2019-01-30 07:18:39
AQUA_227_TEMPERATURE_2,27.4,2019-01-30 08:00:38
AQUA_227_TEMPERATURE_2,27,2019-01-30 08:42:21
AQUA_227_TEMPERATURE_2,26.9,2019-01-30 10:47:28
AQUA_227_TEMPERATURE_2,27.2,2019-01-30 11:29:16
AQUA_227_TEMPERATURE_2,27.5,2019-01-30 12:11:10
AQUA_227_TEMPERATURE_2,27.6,2019-01-30 12:52:58
AQUA_227_TEMPERATURE_2,27.5,2019-01-30 13:34:51
AQUA_227_TEMPERATURE_2,27.1,2019-01-30 16:57:19
AQUA_227_TEMPERATURE_2,27.2,2019-01-30 18:21:29
AQUA_227_TEMPERATURE_2,27.1,2019-01-30 19:03:34
AQUA_227_TEMPERATURE_2,26.8,2019-01-30 19:45:39
AQUA_227_TEMPERATURE_2,26.9,2019-01-30 20:27:44
AQUA_227_TEMPERATURE_2,27.1,2019-01-30 21:09:44
AQUA_227_TEMPERATURE_2,26.9,2019-01-30 21:51:49
AQUA_227_TEMPERATURE_2,27,2019-01-30 22:33:59
AQUA_227_TEMPERATURE_2,26.7,2019-01-30 23:16:05
AQUA_227_TEMPERATURE_2,26.6,2019-01-31 00:40:20
AQUA_227_TEMPERATURE_2,26.4,2019-01-31 01:22:20
AQUA_227_TEMPERATURE_2,26.7,2019-01-31 02:04:36
AQUA_227_TEMPERATURE_2,27,2019-01-31 04:11:26
AQUA_227_TEMPERATURE_2,26.7,2019-01-31 05:36:04
AQUA_227_TEMPERATURE_2,26.8,2019-01-31 07:44:19
AQUA_227_TEMPERATURE_2,27,2019-01-31 09:09:03
AQUA_227_TEMPERATURE_2,26.6,2019-01-31 09:51:14
AQUA_227_TEMPERATURE_2,26.4,2019-01-31 10:33:25
AQUA_227_TEMPERATURE_2,26.7,2019-01-31 11:15:36
AQUA_227_TEMPERATURE_2,26.8,2019-01-31 12:40:26
AQUA_227_TEMPERATURE_2,26.9,2019-01-31 14:05:44
AQUA_227_TEMPERATURE_2,26.7,2019-01-31 14:48:24
AQUA_227_TEMPERATURE_2,27,2019-01-31 16:57:30
AQUA_227_TEMPERATURE_2,26.7,2019-02-01 10:03:15
AQUA_227_TEMPERATURE_2,26.5,2019-02-01 10:44:46
AQUA_227_TEMPERATURE_2,26.4,2019-02-01 12:07:26
AQUA_227_TEMPERATURE_2,26.8,2019-02-01 12:48:34
AQUA_227_TEMPERATURE_2,26.6,2019-02-01 13:29:42
AQUA_227_TEMPERATURE_2,26.7,2019-02-01 14:52:10
AQUA_227_TEMPERATURE_2,26.9,2019-02-01 15:33:24
AQUA_227_TEMPERATURE_2,26.7,2019-02-01 16:55:57
AQUA_227_TEMPERATURE_2,26.9,2019-02-01 17:37:17
AQUA_227_TEMPERATURE_2,26.8,2019-02-01 18:18:36
AQUA_227_TEMPERATURE_2,27,2019-02-01 21:03:48
AQUA_227_TEMPERATURE_2,26.9,2019-02-01 21:45:14
AQUA_227_TEMPERATURE_2,27,2019-02-01 22:26:39
AQUA_227_TEMPERATURE_2,27.1,2019-02-01 23:07:58
AQUA_227_TEMPERATURE_2,26.8,2019-02-01 23:49:29
AQUA_227_TEMPERATURE_2,26.6,2019-02-02 00:31:00
AQUA_227_TEMPERATURE_2,26.7,2019-02-02 01:12:43
AQUA_227_TEMPERATURE_2,26.8,2019-02-02 03:17:55
AQUA_227_TEMPERATURE_2,26.6,2019-02-02 04:41:43
AQUA_227_TEMPERATURE_2,26.7,2019-02-02 06:47:41
AQUA_227_TEMPERATURE_2,26.5,2019-02-02 07:29:29
AQUA_227_TEMPERATURE_2,26.4,2019-02-02 08:11:11
AQUA_227_TEMPERATURE_2,26.6,2019-02-02 08:52:31
AQUA_227_TEMPERATURE_2,26.4,2019-02-02 09:33:51
AQUA_227_TEMPERATURE_2,26.2,2019-02-02 10:15:10
AQUA_227_TEMPERATURE_2,26.4,2019-02-02 11:37:44
